,realSum,room_type,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,loc,type
25559,243.5546829,Entire home/apt,4,False,0,0,10,96,1,4.062426064,0.191766409,94.55917792,6.771704402,108.8952908,2.631957165,16.33484,48.1828,Vienna,weekends
25560,310.1699273,Entire home/apt,4,True,1,0,10,95,2,1.250342788,0.206528078,177.7057306,12.72611189,269.1527967,6.50531925,16.3616,48.21637,Vienna,weekends
25561,294.5095014,Entire home/apt,2,False,0,1,10,100,0,3.631089239,1.006153454,84.30823369,6.037599414,114.6914346,2.772047723,16.32487,48.21037,Vienna,weekends
25562,135.5678657,Private room,2,False,0,1,4,60,1,2.935817499,0.298822991,81.50891186,5.837130455,124.1024902,2.999509306,16.34951,48.22943,Vienna,weekends
25563,382.3948765,Entire home/apt,6,False,0,0,9,93,2,1.265549067,0.263924651,171.4057012,12.27494535,271.3800838,6.559151919,16.3627,48.21724,Vienna,weekends
25564,138.8401935,Private room,2,False,1,0,9,91,1,4.11187041,0.529170261,76.3502168,5.467698753,100.3021839,2.424265086,16.31851,48.21158,Vienna,weekends
25565,255.0078302,Entire home/apt,6,False,0,0,10,100,3,7.750435417,1.1893374,50.07440999,3.585998843,51.10722981,1.235242026,16.30389,48.15672,Vienna,weekends
25566,92.56012902,Private room,2,False,0,0,10,98,1,3.995041478,1.174584407,74.73154006,5.351779805,96.31217123,2.327828019,16.3623,48.1734,Vienna,weekends
25567,345.2305822,Entire home/apt,4,False,0,1,10,75,2,2.783408961,0.095128126,84.29081837,6.036352244,121.8950327,2.94615591,16.40308,48.22403,Vienna,weekends
25568,246.1257976,Entire home/apt,6,False,0,1,9,90,2,4.056145806,0.350909002,59.91531959,4.290739856,86.92809622,2.101018546,16.41228,48.23432,Vienna,weekends
25569,273.4731085,Entire home/apt,4,True,0,1,10,98,1,4.886834849,0.407245604,58.33860169,4.177825724,75.24678441,1.818685747,16.38086,48.16483,Vienna,weekends
25570,274.641797,Entire home/apt,4,False,1,0,10,84,2,7.003204138,0.595354094,60.02815603,4.298820457,58.9687225,1.425251271,16.28121,48.19631,Vienna,weekends
25571,170.394783,Entire home/apt,2,False,1,0,10,96,0,7.09682787,0.525007647,59.11331804,4.233305796,58.28904673,1.40882377,16.27997,48.19616,Vienna,weekends
25572,332.8424842,Entire home/apt,6,False,0,1,4,60,1,3.741767412,0.678201552,64.43552298,4.614446998,97.04738609,2.345597878,16.34969,48.23813,Vienna,weekends
25573,200.7806839,Private room,2,False,1,0,10,100,1,2.212400931,0.390433259,120.4726565,8.627456755,184.8766035,4.468396176,16.34505,48.21404,Vienna,weekends
25574,233.9714373,Entire home/apt,6,False,0,1,10,96,2,4.129830714,1.022497053,57.30882769,4.104080104,83.17081156,2.010206426,16.4235,48.22498,Vienna,weekends
25575,115.933899,Private room,3,False,1,0,10,90,1,2.370722446,0.372915862,111.782071,8.005094368,144.7837271,3.499366822,16.40111,48.2194,Vienna,weekends
25576,115.933899,Private room,2,False,1,0,10,100,1,2.605226075,0.186736419,102.9446503,7.372216607,158.1273274,3.821876494,16.34019,48.21551,Vienna,weekends
25577,192.3661267,Entire home/apt,2,False,0,0,9,93,1,6.787409876,0.551989167,42.05396609,3.011627571,53.81099223,1.30059092,16.39248,48.14878,Vienna,weekends
25578,344.5293691,Entire home/apt,4,False,0,1,10,93,0,1.877813399,0.555452219,142.0295155,10.17121676,218.5785716,5.282959743,16.34949,48.21346,Vienna,weekends
25579,226.0243555,Entire home/apt,6,False,0,1,10,98,1,4.728314291,0.330787544,83.62848555,5.988920338,88.04734448,2.128070345,16.33258,48.17605,Vienna,weekends
25580,255.0078302,Entire home/apt,4,False,1,0,10,100,2,3.191519933,0.253162736,89.59728699,6.416366513,118.5459707,2.865210374,16.37936,48.18007,Vienna,weekends
25581,461.1644812,Entire home/apt,6,False,1,0,10,100,2,5.71591022,0.341200973,114.8737648,8.226501074,79.04584434,1.91050756,16.30192,48.18999,Vienna,weekends
25582,271.3694692,Entire home/apt,2,False,0,0,9,100,0,3.362187796,0.677724066,73.49226196,5.263030885,109.6063647,2.649143545,16.34329,48.23095,Vienna,weekends
25583,115.933899,Private room,2,False,0,0,9,93,1,5.046268766,0.359169079,85.22239538,6.103065643,82.99397488,2.005932352,16.32753,48.17522,Vienna,weekends
25584,150.7608162,Private room,2,False,0,0,10,98,1,2.860413002,0.375131851,109.7790833,7.861653605,161.4317806,3.901743853,16.34798,48.18936,Vienna,weekends
25585,184.4190449,Entire home/apt,3,False,1,0,10,100,1,5.116566798,0.977931841,48.44853754,3.469564585,76.53459574,1.84981165,16.35421,48.25268,Vienna,weekends
25586,347.8016969,Private room,2,False,0,0,10,100,1,5.26864219,0.563481511,50.59883126,3.623554433,67.61934315,1.634333435,16.41293,48.16907,Vienna,weekends
25587,141.4113082,Entire home/apt,2,False,1,0,10,98,1,7.06139522,1.330075377,47.97336305,3.435535724,54.55555373,1.318586685,16.33478,48.15057,Vienna,weekends
